MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.41,0.0,0.41,2,0.06720829010009766
0.41414141414141414,-0.010101010101010166,0.41,3,0.1080012321472168
0.41836734693877553,-0.020408163265306232,0.41,4,0.15480399131774902
0.422680412371134,-0.030927835051546445,0.41,5,0.20464015007019043
0.4270833333333333,-0.041666666666666685,0.41,6,0.26744747161865234
0.43157894736842106,-0.05263157894736851,0.41,7,0.35663628578186035
0.425531914893617,-0.03788271925272451,0.41,8,0.4679727554321289
0.43010752688172044,-0.049042748492001124,0.41,9,0.6240262985229492
0.43478260869565216,-0.06044538706256631,0.41,10,0.8462495803833008
0.42857142857142855,-0.04529616724738676,0.41,11,1.1654534339904785
0.43333333333333335,-0.05691056910569116,0.41,12,1.627532720565796
0.43820224719101125,-0.06878596875856409,0.41,13,4.000062704086304
0.4431818181818182,-0.08093126385809318,0.41,14,7.027633905410767
0.4482758620689655,-0.09335576114381842,0.41,15,110.76671957969666
0.45348837209302323,-0.10606920022688598,0.41,16,118.12052416801453
0.4470588235294118,-0.09038737446198003,0.41,16,125.54538297653198
0.4470588235294118,-0.09038737446198003,0.41,17,134.4441361427307
0.44047619047619047,-0.07433217189314754,0.41,18,345.7245285511017
0.43373493975903615,-0.057890096973258975,0.41,18,356.7201521396637
0.43373493975903615,-0.057890096973258975,0.41,19,369.6642076969147
0.43902439024390244,-0.07079119571683529,0.41,20,465.2874755859375
0.4444444444444444,-0.08401084010840108,0.41,21,495.2464621067047
0.4375,-0.06707317073170738,0.41,21,625.422168970108
0.4375,-0.06707317073170738,0.41,21,755.2977368831635
0.4375,-0.06707317073170738,0.41,21,1084.8307452201843
0.4375,-0.06707317073170738,0.41,21,1315.0256605148315
0.4375,-0.06707317073170738,0.41,22,1651.243916273117
0.4430379746835443,-0.08058042605742513,0.41,23,1715.4167921543121
0.44871794871794873,-0.09443402126328966,0.41,23,2080.811285972595
