MSE,score,initial MSE,t-waypoints scheduled,total_time_sec
0.35,0.0,0.35,2,0.06054830551147461
0.3434343434343434,0.01875901875901872,0.35,3,0.09917759895324707
0.336734693877551,0.037900874635568495,0.35,4,0.1419539451599121
0.3402061855670103,0.02798232695139902,0.35,5,0.1934952735900879
0.34375,0.017857142857142794,0.35,6,0.25373411178588867
0.3368421052631579,0.03759398496240598,0.35,7,0.33697938919067383
0.3404255319148936,0.027355623100303914,0.35,7,0.41820335388183594
0.35106382978723405,-0.003039513677811634,0.35,8,0.5370864868164062
0.3548387096774194,-0.013824884792626843,0.35,9,0.724597692489624
0.358695652173913,-0.024844720496894426,0.35,9,0.9170992374420166
0.34782608695652173,0.006211180124223567,0.35,10,1.5522181987762451
0.34065934065934067,0.026687598116169452,0.35,11,3.037670612335205
0.34444444444444444,0.015873015873015817,0.35,12,6.385124921798706
0.3258426966292135,0.06902086677367565,0.35,13,10.502097129821777
0.3068181818181818,0.1233766233766233,0.35,14,18.47860360145569
0.3103448275862069,0.11330049261083736,0.35,14,26.37432885169983
0.3103448275862069,0.11330049261083736,0.35,15,30.994473218917847
0.29069767441860467,0.16943521594684374,0.35,16,45.494526386260986
0.3058823529411765,0.1260504201680671,0.35,17,67.56738328933716
0.30952380952380953,0.11564625850340128,0.35,18,208.62554669380188
0.30120481927710846,0.13941480206540435,0.35,19,461.863477230072
0.2682926829268293,0.2334494773519163,0.35,20,1442.8638038635254
0.2716049382716049,0.2239858906525573,0.35,20,2288.1892771720886
