MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.35947368421052633,0.0,0.35947368421052633,2,7.893641471862793,2
0.3565034228541338,0.00826280611587973,0.35947368421052633,3,7.977257013320923,3
0.351422550052687,0.022397005709948306,0.35947368421052633,4,8.058252334594727,4
0.35160780179230366,0.021881664120970822,0.35947368421052633,5,8.13813066482544,5
0.3491561181434599,0.028701867536495132,0.35947368421052633,6,8.231215238571167,6
0.3424802110817942,0.04727320489691218,0.35947368421052633,7,8.345802545547485,7
0.3405491024287223,0.0526452494662192,0.35947368421052633,8,8.480880498886108,8
0.34020073956682517,0.05361434088291685,0.35947368421052633,9,8.661165952682495,9
0.33985200845665964,0.054584456709146,0.35947368421052633,10,8.916990518569946,10
0.3373876255949233,0.06143998736404943,0.35947368421052633,11,9.337480783462524,11
0.335978835978836,0.06535902143515615,0.35947368421052633,12,10.014950037002563,12
0.3276866066701959,0.08842671643722963,0.35947368421052633,13,11.290135145187378,13
0.3289194915254237,0.0849970221108272,0.35947368421052633,14,12.047005653381348,14
0.3269740328563858,0.09040898619746263,0.35947368421052633,15,13.975279331207275,15
0.3266171792152704,0.09140169764419662,0.35947368421052633,16,18.194915294647217,16
0.3257294429708223,0.09387124210166571,0.35947368421052633,17,23.689932346343994,17
0.32537154989384287,0.0948668450976553,0.35947368421052633,18,340.3444814682007,18
0.32501327668613916,0.09586350555832449,0.35947368421052633,19,733.8570988178253,19
0.3257173219978746,0.09390496076725952,0.35947368421052633,20,2857.3987777233124,21
