MSE,score,initial MSE,t-waypoints scheduled,total_time_sec,nodes_expanded
0.3547368421052632,0.0,0.3547368421052632,2,7.74212908744812,2
0.3522906793048973,0.006895711158301381,0.3547368421052632,3,7.817292213439941,3
0.35089567966280294,0.010828202730971013,0.3547368421052632,4,7.886688470840454,4
0.3505535055350554,0.01179278855103091,0.3547368421052632,5,7.966353893280029,5
0.3470464135021097,0.021679249771500958,0.3547368421052632,6,8.054811000823975,6
0.3482849604221636,0.01818779702950917,0.3547368421052632,7,8.157500505447388,7
0.34582893347412885,0.025111315132277788,0.3547368421052632,8,8.286301851272583,8
0.3375594294770206,0.04842297328436333,0.3547368421052632,9,8.458833456039429,9
0.3361522198731501,0.052389884630585894,0.3547368421052632,10,8.91521430015564,10
0.3379164463246959,0.04741654596895816,0.3547368421052632,11,9.801637172698975,11
0.3396825396825397,0.04243794451509588,0.3547368421052632,12,17.76000714302063,12
0.33827421916357864,0.04640798752106919,0.3547368421052632,13,69.42445421218872,13
0.336864406779661,0.05038223608107438,0.3547368421052632,14,208.086660861969,14
0.338102808691044,0.04689119211723515,0.3547368421052632,15,422.8837294578552,15
0.3372216330858961,0.04937521830385382,0.3547368421052632,16,1157.619379043579,16
0.33262599469496024,0.06233028201717448,0.3547368421052632,17,1503.0185060501099,17
0.32961783439490444,0.07081025912415669,0.3547368421052632,18,2925.401584625244,18
